second,V_supply,V_in,I_other,I_in
+150.094550E+00,-66.946E-03,+903.766E-03,+1.339E-03,-0.0E+00
+150.102300E+00,+0.0E+00,+903.766E-03,-2.008E-03,-33.473E-03
+150.110050E+00,+0.0E+00,+870.293E-03,+1.339E-03,+0.0E+00
+150.117800E+00,-0.0E+00,+870.293E-03,-1.339E-03,+0.0E+00
+150.125550E+00,-66.946E-03,+903.766E-03,+669E-06,-0.0E+00
+150.133300E+00,+0.0E+00,+903.766E-03,-0.0E+00,-33.473E-03
+150.141050E+00,+0.0E+00,+903.766E-03,-2.678E-03,-0.0E+00
+150.148800E+00,+0.0E+00,+903.766E-03,-0.0E+00,-33.473E-03
+150.156550E+00,-0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+150.164300E+00,-66.946E-03,+903.766E-03,-0.0E+00,-0.0E+00
+150.172050E+00,-0.0E+00,+870.293E-03,-2.008E-03,-33.473E-03
+150.179800E+00,-66.946E-03,+937.238E-03,-1.339E-03,+0.0E+00
+150.187550E+00,+0.0E+00,+870.293E-03,+669E-06,+0.0E+00
+150.195300E+00,+0.0E+00,+970.711E-03,+669E-06,+0.0E+00
+150.203050E+00,-0.0E+00,+903.766E-03,-2.008E-03,+33.473E-03
+150.210800E+00,-66.946E-03,+937.238E-03,+2.008E-03,-0.0E+00
+150.218550E+00,+0.0E+00,+870.293E-03,+669E-06,-33.473E-03
+150.226300E+00,-0.0E+00,+903.766E-03,-3.347E-03,+0.0E+00
+150.234050E+00,-66.946E-03,+903.766E-03,+0.0E+00,+0.0E+00
+150.241800E+00,-66.946E-03,+903.766E-03,+0.0E+00,+0.0E+00
+150.249550E+00,+0.0E+00,+903.766E-03,+0.0E+00,+33.473E-03
+150.257301E+00,-0.0E+00,+870.293E-03,+1.339E-03,-33.473E-03
+150.265051E+00,-66.946E-03,+903.766E-03,+669E-06,-0.0E+00
+150.272801E+00,-66.946E-03,+870.293E-03,-2.008E-03,-33.473E-03
+150.280551E+00,+0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+150.288301E+00,+0.0E+00,+870.293E-03,-669E-06,-0.0E+00
+150.296051E+00,+0.0E+00,+903.766E-03,-2.678E-03,-33.473E-03
+150.303801E+00,-0.0E+00,+903.766E-03,-2.008E-03,+0.0E+00
+150.311551E+00,-66.946E-03,+903.766E-03,+669E-06,+0.0E+00
+150.319301E+00,-0.0E+00,+903.766E-03,+669E-06,+0.0E+00
+150.327051E+00,-66.946E-03,+903.766E-03,-2.008E-03,+33.473E-03
+150.334801E+00,+0.0E+00,+903.766E-03,-0.0E+00,+0.0E+00
+150.342551E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+150.350301E+00,-0.0E+00,+903.766E-03,-2.008E-03,+0.0E+00
+150.358051E+00,-66.946E-03,+970.711E-03,+2.008E-03,+0.0E+00
+150.365801E+00,+0.0E+00,+903.766E-03,+0.0E+00,-0.0E+00
+150.373551E+00,-0.0E+00,+903.766E-03,+2.678E-03,-66.946E-03
+150.381301E+00,-66.946E-03,+903.766E-03,-1.339E-03,-0.0E+00
+150.389051E+00,-66.946E-03,+903.766E-03,-0.0E+00,-33.473E-03
+150.396801E+00,+0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+150.404551E+00,+0.0E+00,+937.238E-03,-0.0E+00,+0.0E+00
+150.412301E+00,+66.946E-03,+903.766E-03,-669E-06,-0.0E+00
+150.420051E+00,+0.0E+00,+903.766E-03,+0.0E+00,-66.946E-03
+150.427801E+00,+0.0E+00,+903.766E-03,+1.339E-03,-33.473E-03
+150.435551E+00,+0.0E+00,+903.766E-03,-2.008E-03,-33.473E-03
+150.443301E+00,+0.0E+00,+937.238E-03,+669E-06,+0.0E+00
+150.451051E+00,+0.0E+00,+870.293E-03,-2.008E-03,+33.473E-03
+150.458801E+00,-0.0E+00,+903.766E-03,-2.678E-03,+0.0E+00
+150.466551E+00,-66.946E-03,+870.293E-03,-2.008E-03,+0.0E+00
+150.474301E+00,+0.0E+00,+903.766E-03,+1.339E-03,+0.0E+00
+150.482051E+00,+0.0E+00,+903.766E-03,+0.0E+00,-0.0E+00
+150.489801E+00,-0.0E+00,+903.766E-03,+0.0E+00,-33.473E-03
+150.497551E+00,-66.946E-03,+903.766E-03,+0.0E+00,+0.0E+00
+150.505301E+00,-66.946E-03,+903.766E-03,+1.339E-03,+33.473E-03
+150.513051E+00,-0.0E+00,+903.766E-03,-3.347E-03,+0.0E+00
+150.520801E+00,-66.946E-03,+903.766E-03,-0.0E+00,+0.0E+00
+150.528551E+00,+0.0E+00,+870.293E-03,-1.339E-03,-0.0E+00
+150.536301E+00,+0.0E+00,+870.293E-03,-2.008E-03,-33.473E-03
+150.544051E+00,+0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+150.551801E+00,-0.0E+00,+870.293E-03,+0.0E+00,-33.473E-03
+150.559551E+00,-66.946E-03,+903.766E-03,+669E-06,+0.0E+00
+150.567301E+00,+0.0E+00,+937.238E-03,-0.0E+00,+0.0E+00
+150.575051E+00,+0.0E+00,+870.293E-03,-669E-06,+0.0E+00
+150.582801E+00,+66.946E-03,+937.238E-03,+0.0E+00,-0.0E+00
+150.590551E+00,+0.0E+00,+870.293E-03,-0.0E+00,-66.946E-03
+150.598301E+00,+0.0E+00,+903.766E-03,-669E-06,+33.473E-03
+150.606051E+00,+0.0E+00,+903.766E-03,+1.339E-03,+0.0E+00
+150.613801E+00,+0.0E+00,+903.766E-03,-0.0E+00,-0.0E+00
+150.621551E+00,-0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+150.629301E+00,-66.946E-03,+903.766E-03,+2.008E-03,+0.0E+00
+150.637051E+00,-0.0E+00,+937.238E-03,+0.0E+00,+0.0E+00
+150.644801E+00,-66.946E-03,+903.766E-03,+1.339E-03,+0.0E+00
+150.652551E+00,-0.0E+00,+903.766E-03,-2.008E-03,-0.0E+00
+150.660301E+00,-66.946E-03,+870.293E-03,-2.008E-03,-33.473E-03
+150.668051E+00,+66.946E-03,+870.293E-03,-2.008E-03,-33.473E-03
+150.675801E+00,+0.0E+00,+903.766E-03,-2.678E-03,+0.0E+00
+150.683551E+00,+0.0E+00,+903.766E-03,+0.0E+00,-0.0E+00
+150.691301E+00,-0.0E+00,+903.766E-03,+0.0E+00,-33.473E-03
+150.699051E+00,-66.946E-03,+903.766E-03,-0.0E+00,+0.0E+00
+150.706801E+00,+0.0E+00,+937.238E-03,-669E-06,+0.0E+00
+150.714551E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+150.722301E+00,-0.0E+00,+937.238E-03,-669E-06,+0.0E+00
+150.730051E+00,-66.946E-03,+870.293E-03,-1.339E-03,+33.473E-03
+150.737801E+00,-0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+150.745551E+00,-66.946E-03,+903.766E-03,+669E-06,-0.0E+00
+150.753302E+00,+0.0E+00,+937.238E-03,-1.339E-03,-33.473E-03
+150.761052E+00,+0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+150.768802E+00,+0.0E+00,+870.293E-03,-669E-06,+0.0E+00
+150.776552E+00,+0.0E+00,+870.293E-03,-669E-06,-0.0E+00
+150.784302E+00,+0.0E+00,+870.293E-03,-2.008E-03,-33.473E-03
+150.792052E+00,-0.0E+00,+870.293E-03,+2.008E-03,+33.473E-03
+150.799802E+00,-66.946E-03,+870.293E-03,-0.0E+00,+33.473E-03
+150.807552E+00,-0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+150.815302E+00,-66.946E-03,+903.766E-03,-669E-06,+0.0E+00
+150.823052E+00,+0.0E+00,+903.766E-03,+1.339E-03,-0.0E+00
+150.830802E+00,+0.0E+00,+903.766E-03,+0.0E+00,-33.473E-03
+150.838552E+00,-0.0E+00,+903.766E-03,-0.0E+00,-33.473E-03
+150.846302E+00,-66.946E-03,+870.293E-03,-669E-06,+0.0E+00
+150.854052E+00,-0.0E+00,+870.293E-03,+669E-06,+0.0E+00
+150.861802E+00,-66.946E-03,+903.766E-03,-1.339E-03,-0.0E+00
+150.869552E+00,+0.0E+00,+870.293E-03,+2.008E-03,-33.473E-03
+150.877302E+00,+0.0E+00,+903.766E-03,-0.0E+00,-33.473E-03
+150.885052E+00,+66.946E-03,+970.711E-03,-1.339E-03,-33.473E-03
+150.892802E+00,+0.0E+00,+937.238E-03,-2.678E-03,-0.0E+00
+150.900552E+00,-0.0E+00,+903.766E-03,+1.339E-03,-33.473E-03
+150.908302E+00,-66.946E-03,+903.766E-03,+669E-06,+0.0E+00
+150.916052E+00,-66.946E-03,+903.766E-03,-669E-06,+0.0E+00
+150.923802E+00,-66.946E-03,+903.766E-03,+669E-06,+0.0E+00
+150.931552E+00,+0.0E+00,+937.238E-03,-1.339E-03,+33.473E-03
+150.939302E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+150.947052E+00,+0.0E+00,+903.766E-03,-1.339E-03,-0.0E+00
+150.954802E+00,+0.0E+00,+870.293E-03,-1.339E-03,-33.473E-03
+150.962552E+00,-0.0E+00,+903.766E-03,-669E-06,+33.473E-03
+150.970302E+00,-66.946E-03,+903.766E-03,-2.008E-03,+33.473E-03
+150.978052E+00,-66.946E-03,+903.766E-03,-2.008E-03,+0.0E+00
+150.985802E+00,+0.0E+00,+970.711E-03,+1.339E-03,+0.0E+00
+150.993552E+00,+66.946E-03,+937.238E-03,-0.0E+00,-0.0E+00
+151.001302E+00,+0.0E+00,+870.293E-03,-2.008E-03,-33.473E-03
+151.009052E+00,+0.0E+00,+870.293E-03,-0.0E+00,-0.0E+00
+151.016802E+00,+0.0E+00,+903.766E-03,-1.339E-03,-33.473E-03
+151.024552E+00,+0.0E+00,+970.711E-03,-2.678E-03,+0.0E+00
+151.032302E+00,+0.0E+00,+903.766E-03,-0.0E+00,+0.0E+00
+151.040052E+00,-0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+151.047802E+00,-66.946E-03,+903.766E-03,-0.0E+00,+33.473E-03
+151.055552E+00,-66.946E-03,+870.293E-03,-1.339E-03,+33.473E-03
+151.063302E+00,-0.0E+00,+970.711E-03,+669E-06,+0.0E+00
+151.071052E+00,-66.946E-03,+937.238E-03,-1.339E-03,-0.0E+00
+151.078802E+00,-66.946E-03,+903.766E-03,+1.339E-03,-33.473E-03
+151.086552E+00,+0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+151.094302E+00,+0.0E+00,+870.293E-03,-1.339E-03,-33.473E-03
+151.102052E+00,+0.0E+00,+903.766E-03,-669E-06,-66.946E-03
+151.109802E+00,-0.0E+00,+870.293E-03,+1.339E-03,+0.0E+00
+151.117552E+00,-66.946E-03,+903.766E-03,+669E-06,+33.473E-03
+151.125302E+00,+0.0E+00,+903.766E-03,+669E-06,-33.473E-03
+151.133052E+00,+0.0E+00,+870.293E-03,-2.008E-03,+0.0E+00
+151.140802E+00,+0.0E+00,+903.766E-03,-669E-06,-0.0E+00
+151.148552E+00,-0.0E+00,+870.293E-03,-1.339E-03,-33.473E-03
+151.156302E+00,-66.946E-03,+870.293E-03,+669E-06,+0.0E+00
+151.164052E+00,-66.946E-03,+903.766E-03,-2.678E-03,+0.0E+00
+151.171802E+00,+0.0E+00,+870.293E-03,+1.339E-03,-0.0E+00
+151.179552E+00,-0.0E+00,+903.766E-03,+0.0E+00,-33.473E-03
+151.187302E+00,-66.946E-03,+903.766E-03,-0.0E+00,-0.0E+00
+151.195052E+00,-0.0E+00,+903.766E-03,-2.008E-03,-33.473E-03
+151.202802E+00,-66.946E-03,+903.766E-03,-0.0E+00,+0.0E+00
+151.210552E+00,-0.0E+00,+937.238E-03,-2.678E-03,+0.0E+00
+151.218302E+00,-66.946E-03,+903.766E-03,+0.0E+00,+0.0E+00
+151.226052E+00,-66.946E-03,+937.238E-03,+0.0E+00,+0.0E+00
+151.233802E+00,+0.0E+00,+870.293E-03,+669E-06,+0.0E+00
+151.241552E+00,+0.0E+00,+903.766E-03,-2.678E-03,-0.0E+00
+151.249302E+00,+0.0E+00,+903.766E-03,-1.339E-03,-33.473E-03
+151.257053E+00,+0.0E+00,+937.238E-03,+1.339E-03,+0.0E+00
+151.264803E+00,+0.0E+00,+870.293E-03,-669E-06,+33.473E-03
+151.272553E+00,-0.0E+00,+903.766E-03,-0.0E+00,+0.0E+00
+151.280303E+00,-66.946E-03,+870.293E-03,-1.339E-03,+33.473E-03
+151.288053E+00,+0.0E+00,+937.238E-03,+1.339E-03,-33.473E-03
+151.295803E+00,+0.0E+00,+870.293E-03,-2.008E-03,+0.0E+00
+151.303553E+00,-0.0E+00,+903.766E-03,+669E-06,+0.0E+00
+151.311303E+00,-66.946E-03,+903.766E-03,+0.0E+00,+33.473E-03
+151.319053E+00,-0.0E+00,+870.293E-03,+2.008E-03,+0.0E+00
+151.326803E+00,-66.946E-03,+937.238E-03,-2.008E-03,+33.473E-03
+151.334553E+00,+0.0E+00,+903.766E-03,-2.008E-03,-0.0E+00
+151.342303E+00,+0.0E+00,+903.766E-03,-0.0E+00,-33.473E-03
+151.350053E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+151.357803E+00,+0.0E+00,+903.766E-03,+669E-06,-0.0E+00
+151.365553E+00,+0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+151.373303E+00,+0.0E+00,+937.238E-03,+2.008E-03,+0.0E+00
+151.381053E+00,+0.0E+00,+903.766E-03,+0.0E+00,-0.0E+00
+151.388803E+00,+0.0E+00,+903.766E-03,+1.339E-03,-33.473E-03
+151.396553E+00,+66.946E-03,+970.711E-03,-669E-06,-66.946E-03
+151.404303E+00,+0.0E+00,+937.238E-03,+1.339E-03,-33.473E-03
+151.412053E+00,+0.0E+00,+870.293E-03,-1.339E-03,-66.946E-03
+151.419803E+00,+0.0E+00,+903.766E-03,-1.339E-03,-0.0E+00
+151.427553E+00,+0.0E+00,+937.238E-03,+2.008E-03,-33.473E-03
+151.435303E+00,+0.0E+00,+903.766E-03,-0.0E+00,-0.0E+00
+151.443053E+00,+0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+151.450803E+00,+0.0E+00,+903.766E-03,+669E-06,-33.473E-03
+151.458553E+00,+0.0E+00,+903.766E-03,+2.678E-03,-33.473E-03
+151.466303E+00,+0.0E+00,+870.293E-03,+1.339E-03,+0.0E+00
+151.474053E+00,+0.0E+00,+903.766E-03,-2.008E-03,+0.0E+00
+151.481803E+00,+0.0E+00,+903.766E-03,-0.0E+00,+0.0E+00
+151.489553E+00,+0.0E+00,+903.766E-03,-2.008E-03,-0.0E+00
+151.497303E+00,+0.0E+00,+937.238E-03,+0.0E+00,-33.473E-03
+151.505053E+00,+0.0E+00,+903.766E-03,+669E-06,+33.473E-03
+151.512803E+00,-0.0E+00,+903.766E-03,+0.0E+00,-0.0E+00
+151.520553E+00,-66.946E-03,+870.293E-03,+1.339E-03,-33.473E-03
+151.528303E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+151.536053E+00,+0.0E+00,+870.293E-03,+669E-06,+0.0E+00
+151.543803E+00,+0.0E+00,+903.766E-03,-2.678E-03,+0.0E+00
+151.551553E+00,+0.0E+00,+870.293E-03,+669E-06,-0.0E+00
+151.559303E+00,+0.0E+00,+870.293E-03,-2.008E-03,-33.473E-03
+151.567053E+00,+0.0E+00,+937.238E-03,+669E-06,+0.0E+00
+151.574803E+00,+0.0E+00,+870.293E-03,-2.678E-03,+0.0E+00
+151.582553E+00,-0.0E+00,+870.293E-03,-1.339E-03,+0.0E+00
+151.590303E+00,-66.946E-03,+903.766E-03,-1.339E-03,-0.0E+00
+151.598053E+00,-0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+151.605803E+00,-66.946E-03,+870.293E-03,+0.0E+00,+0.0E+00
+151.613553E+00,+0.0E+00,+903.766E-03,+0.0E+00,-0.0E+00
+151.621303E+00,+0.0E+00,+903.766E-03,+1.339E-03,-33.473E-03
+151.629053E+00,+0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+151.636803E+00,-0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+151.644553E+00,-66.946E-03,+903.766E-03,+1.339E-03,+0.0E+00
+151.652303E+00,-66.946E-03,+903.766E-03,-2.008E-03,+0.0E+00
+151.660053E+00,-66.946E-03,+903.766E-03,+1.339E-03,-0.0E+00
+151.667803E+00,+0.0E+00,+870.293E-03,-0.0E+00,-33.473E-03
+151.675553E+00,-0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+151.683303E+00,-66.946E-03,+903.766E-03,-2.008E-03,+0.0E+00
+151.691053E+00,+0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+151.698803E+00,+0.0E+00,+937.238E-03,-3.347E-03,+0.0E+00
+151.706553E+00,+0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+151.714303E+00,+0.0E+00,+903.766E-03,-1.339E-03,-0.0E+00
+151.722053E+00,+0.0E+00,+903.766E-03,-2.008E-03,-33.473E-03
+151.729803E+00,+0.0E+00,+903.766E-03,-1.339E-03,-33.473E-03
+151.737553E+00,+0.0E+00,+903.766E-03,+669E-06,+0.0E+00
+151.745303E+00,-0.0E+00,+937.238E-03,-669E-06,+0.0E+00
+151.753054E+00,-66.946E-03,+903.766E-03,+1.339E-03,+33.473E-03
+151.760804E+00,+0.0E+00,+903.766E-03,-669E-06,+33.473E-03
+151.768554E+00,+0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+151.776304E+00,+0.0E+00,+903.766E-03,-669E-06,-0.0E+00
+151.784054E+00,+0.0E+00,+903.766E-03,+2.678E-03,-33.473E-03
+151.791804E+00,+0.0E+00,+937.238E-03,-2.008E-03,+0.0E+00
+151.799554E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+151.807304E+00,+0.0E+00,+870.293E-03,+669E-06,+0.0E+00
+151.815054E+00,+0.0E+00,+937.238E-03,-669E-06,-0.0E+00
+151.822804E+00,+0.0E+00,+870.293E-03,+1.339E-03,-66.946E-03
+151.830554E+00,+0.0E+00,+903.766E-03,+669E-06,+33.473E-03
+151.838304E+00,+0.0E+00,+903.766E-03,+0.0E+00,+0.0E+00
+151.846054E+00,+0.0E+00,+903.766E-03,+4.017E-03,-0.0E+00
+151.853804E+00,+0.0E+00,+903.766E-03,+1.339E-03,-33.473E-03
+151.861554E+00,+0.0E+00,+937.238E-03,-669E-06,-33.473E-03
+151.869304E+00,+0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+151.877054E+00,+0.0E+00,+903.766E-03,-1.339E-03,-0.0E+00
+151.884804E+00,-0.0E+00,+903.766E-03,+669E-06,-33.473E-03
+151.892554E+00,-66.946E-03,+903.766E-03,-0.0E+00,+0.0E+00
+151.900304E+00,+0.0E+00,+903.766E-03,-1.339E-03,-0.0E+00
+151.908054E+00,-0.0E+00,+903.766E-03,-0.0E+00,-33.473E-03
+151.915804E+00,-66.946E-03,+903.766E-03,-1.339E-03,-0.0E+00
+151.923554E+00,+0.0E+00,+937.238E-03,-0.0E+00,-33.473E-03
+151.931304E+00,+0.0E+00,+903.766E-03,-2.008E-03,+0.0E+00
+151.939054E+00,+0.0E+00,+903.766E-03,+0.0E+00,+33.473E-03
+151.946804E+00,+0.0E+00,+903.766E-03,+669E-06,-0.0E+00
+151.954554E+00,-0.0E+00,+903.766E-03,+669E-06,-33.473E-03
+151.962304E+00,-66.946E-03,+903.766E-03,-669E-06,-0.0E+00
+151.970054E+00,+0.0E+00,+870.293E-03,-2.008E-03,-33.473E-03
+151.977804E+00,+0.0E+00,+903.766E-03,+2.008E-03,+0.0E+00
+151.985554E+00,-0.0E+00,+937.238E-03,-669E-06,+0.0E+00
+151.993304E+00,-66.946E-03,+903.766E-03,+669E-06,-0.0E+00
+152.001054E+00,+0.0E+00,+870.293E-03,-1.339E-03,-33.473E-03
+152.008804E+00,+0.0E+00,+903.766E-03,-0.0E+00,+0.0E+00
+152.016554E+00,+0.0E+00,+937.238E-03,-2.678E-03,+33.473E-03
+152.024304E+00,-0.0E+00,+903.766E-03,+3.347E-03,-33.473E-03
+152.032054E+00,-66.946E-03,+937.238E-03,+669E-06,+0.0E+00
+152.039804E+00,-66.946E-03,+903.766E-03,-2.008E-03,+0.0E+00
+152.047554E+00,-66.946E-03,+970.711E-03,+669E-06,+0.0E+00
+152.055304E+00,+0.0E+00,+903.766E-03,-0.0E+00,-0.0E+00
+152.063054E+00,+0.0E+00,+903.766E-03,-2.008E-03,-33.473E-03
+152.070804E+00,+0.0E+00,+870.293E-03,+1.339E-03,-33.473E-03
+152.078554E+00,+0.0E+00,+937.238E-03,-2.678E-03,-33.473E-03
+152.086304E+00,-0.0E+00,+870.293E-03,-669E-06,+0.0E+00
+152.094054E+00,-66.946E-03,+903.766E-03,-1.339E-03,+0.0E+00
+152.101804E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+152.109554E+00,+0.0E+00,+903.766E-03,-3.347E-03,+0.0E+00
+152.117304E+00,-0.0E+00,+870.293E-03,-1.339E-03,+0.0E+00
+152.125054E+00,-66.946E-03,+870.293E-03,+2.008E-03,+0.0E+00
+152.132804E+00,+0.0E+00,+903.766E-03,+669E-06,-0.0E+00
+152.140554E+00,+0.0E+00,+870.293E-03,-1.339E-03,-33.473E-03
+152.148304E+00,+0.0E+00,+903.766E-03,+2.008E-03,+0.0E+00
+152.156054E+00,+0.0E+00,+903.766E-03,-0.0E+00,+0.0E+00
+152.163804E+00,+0.0E+00,+937.238E-03,-1.339E-03,-0.0E+00
+152.171554E+00,+0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+152.179304E+00,+0.0E+00,+903.766E-03,-0.0E+00,+0.0E+00
+152.187054E+00,+0.0E+00,+903.766E-03,-3.347E-03,+33.473E-03
+152.194804E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+152.202554E+00,+0.0E+00,+903.766E-03,-2.008E-03,-0.0E+00
+152.210304E+00,+0.0E+00,+870.293E-03,-0.0E+00,-66.946E-03
+152.218054E+00,+0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+152.225804E+00,+0.0E+00,+870.293E-03,-0.0E+00,-0.0E+00
+152.233554E+00,-0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+152.241304E+00,-66.946E-03,+870.293E-03,-3.347E-03,+33.473E-03
+152.249054E+00,+0.0E+00,+903.766E-03,-669E-06,-33.473E-03
+152.256805E+00,+0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+152.264555E+00,+0.0E+00,+870.293E-03,+0.0E+00,-0.0E+00
+152.272305E+00,+0.0E+00,+870.293E-03,+1.339E-03,-66.946E-03
+152.280055E+00,+0.0E+00,+870.293E-03,+0.0E+00,-33.473E-03
+152.287805E+00,+0.0E+00,+870.293E-03,+669E-06,-33.473E-03
+152.295555E+00,-0.0E+00,+870.293E-03,+0.0E+00,+0.0E+00
+152.303305E+00,-66.946E-03,+937.238E-03,+669E-06,+0.0E+00
+152.311055E+00,+0.0E+00,+903.766E-03,-1.339E-03,-0.0E+00
+152.318805E+00,-0.0E+00,+870.293E-03,+669E-06,-33.473E-03
+152.326555E+00,-66.946E-03,+903.766E-03,+669E-06,-0.0E+00
+152.334305E+00,-0.0E+00,+937.238E-03,-2.008E-03,-33.473E-03
+152.342055E+00,-66.946E-03,+903.766E-03,-2.678E-03,+0.0E+00
+152.349805E+00,+0.0E+00,+970.711E-03,+0.0E+00,+0.0E+00
+152.357555E+00,+0.0E+00,+903.766E-03,+1.339E-03,+0.0E+00
+152.365305E+00,+0.0E+00,+903.766E-03,-2.008E-03,+0.0E+00
+152.373055E+00,-0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+152.380805E+00,-66.946E-03,+903.766E-03,-2.008E-03,+33.473E-03
+152.388555E+00,+0.0E+00,+870.293E-03,+1.339E-03,+0.0E+00
+152.396305E+00,+0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+152.404055E+00,+0.0E+00,+870.293E-03,-669E-06,+0.0E+00
+152.411805E+00,+0.0E+00,+970.711E-03,-3.347E-03,+0.0E+00
+152.419555E+00,+0.0E+00,+903.766E-03,-669E-06,+33.473E-03
+152.427305E+00,-0.0E+00,+903.766E-03,+669E-06,-33.473E-03
+152.435055E+00,-66.946E-03,+903.766E-03,+1.339E-03,+0.0E+00
+152.442805E+00,+66.946E-03,+870.293E-03,+0.0E+00,-0.0E+00
+152.450555E+00,-0.0E+00,+903.766E-03,+2.678E-03,-33.473E-03
+152.458305E+00,-66.946E-03,+903.766E-03,-669E-06,+0.0E+00
+152.466055E+00,+66.946E-03,+870.293E-03,+669E-06,-0.0E+00
+152.473805E+00,+0.0E+00,+937.238E-03,-669E-06,-33.473E-03
+152.481555E+00,+0.0E+00,+903.766E-03,-1.339E-03,+0.0E+00
+152.489305E+00,+0.0E+00,+903.766E-03,+669E-06,+33.473E-03
+152.497055E+00,-0.0E+00,+870.293E-03,-2.008E-03,-0.0E+00
+152.504805E+00,-66.946E-03,+903.766E-03,-669E-06,-33.473E-03
+152.512555E+00,+0.0E+00,+870.293E-03,+669E-06,+0.0E+00
+152.520305E+00,+66.946E-03,+937.238E-03,+669E-06,+0.0E+00
+152.528055E+00,+0.0E+00,+903.766E-03,+0.0E+00,+0.0E+00
+152.535805E+00,+66.946E-03,+870.293E-03,+669E-06,+0.0E+00
+152.543555E+00,+0.0E+00,+937.238E-03,-0.0E+00,+0.0E+00
+152.551305E+00,+0.0E+00,+870.293E-03,-2.678E-03,-0.0E+00
+152.559055E+00,+0.0E+00,+937.238E-03,-2.678E-03,-33.473E-03
+152.566805E+00,+0.0E+00,+903.766E-03,+0.0E+00,-33.473E-03
+152.574555E+00,-0.0E+00,+903.766E-03,+669E-06,+0.0E+00
+152.582305E+00,-66.946E-03,+870.293E-03,+669E-06,-0.0E+00
+152.590055E+00,+0.0E+00,+903.766E-03,+669E-06,-33.473E-03
+152.597805E+00,+0.0E+00,+870.293E-03,-669E-06,-33.473E-03
+152.605555E+00,+0.0E+00,+937.238E-03,-1.339E-03,+0.0E+00
+152.613305E+00,-0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+152.621055E+00,-66.946E-03,+903.766E-03,+669E-06,+0.0E+00
+152.628805E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+152.636555E+00,-0.0E+00,+870.293E-03,+669E-06,+0.0E+00
+152.644305E+00,-66.946E-03,+870.293E-03,-1.339E-03,-0.0E+00
+152.652055E+00,+0.0E+00,+903.766E-03,-1.339E-03,-33.473E-03
+152.659805E+00,+0.0E+00,+903.766E-03,+0.0E+00,-33.473E-03
+152.667555E+00,+0.0E+00,+870.293E-03,+1.339E-03,+0.0E+00
+152.675305E+00,+0.0E+00,+903.766E-03,-669E-06,+0.0E+00
+152.683055E+00,+0.0E+00,+870.293E-03,+669E-06,-0.0E+00
+152.690805E+00,-0.0E+00,+903.766E-03,-1.339E-03,-33.473E-03
+152.698555E+00,-66.946E-03,+937.238E-03,+0.0E+00,+0.0E+00
+152.706305E+00,+0.0E+00,+870.293E-03,-0.0E+00,-0.0E+00
+152.714055E+00,+66.946E-03,+903.766E-03,-1.339E-03,-33.473E-03
+152.721805E+00,-66.946E-03,+937.238E-03,-669E-06,-33.473E-03
+152.729555E+00,+0.0E+00,+903.766E-03,+1.339E-03,-33.473E-03
+152.737305E+00,-0.0E+00,+903.766E-03,-1.339E-03,-33.473E-03
+152.745055E+00,-66.946E-03,+903.766E-03,+669E-06,+0.0E+00
+152.752806E+00,-66.946E-03,+870.293E-03,-1.339E-03,-0.0E+00
+152.760556E+00,-66.946E-03,+903.766E-03,+1.339E-03,-33.473E-03
+152.768306E+00,+0.0E+00,+903.766E-03,+1.339E-03,+0.0E+00
